Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Landmass affected,357159,"City Population accesssed on 16/01/2023 , IPC 30/12/2022 , Mabumbe accessed on 5/1/2023
",Medium ,2,"http://www.citypopulation.de/en/tanzania/cities/ , https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/ , https://mabumbe.com/list-of-districts-in-tanzania-region-wise/","The landmass of regions affected: Dodoma , Mara , Kilimanjaro ,Manyara , Tanga , Shinyanga , Arusha , Singida , Simiyu , Tabora and Zanzibar",TZA003Landmass affected,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,People exposed,10763000,IPC 30/12/2022,Medium ,2,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA,Inform Severity Index methodology: Exposed people= Levels 1 to 5 ,TZA003People exposed,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,People affected,4749000,IPC 30/12/2022,Medium ,2,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA,Inform Severity Index methodology: Affected people= Levels 2 to 5,TZA003People affected,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Fatalities reported,0,ACLED accessed on 12/10/2023,Medium ,2,https://acleddata.com/dashboard/#/dashboard,"fatalities between 06 April 2023 and  06 October 2023 related to the areas of Dodoma , Mara , Kilimanjaro ,Manyara , Tanga , Shinyanga , Arusha , Singida , Simiyu , Tabora and Zanzibar",TZA003Fatalities reported,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Fatalities in all crises,6,ACLED accessed on 12/10/2023,Medium ,2,https://acleddata.com/dashboard/#/dashboard,fatalities between 06 April 2023 and  06 October 2023 related to food insecurity and Refugee crisis,TZA003Fatalities in all crises,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,People in Need,990000,IPC 30/12/2022,High,1,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA, People in Crisis food insecurity level (IPC Phase 3) or above between  March 2023 - May 2023,TZA003People in Need,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Minimal humanitarian conditions - Level 1,6014000,IPC 30/12/2022,High,1,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA,People in Minimal food insecurity level (IPC Phase 1) between   March 2023 - May 2023,TZA003Minimal humanitarian conditions - Level 1,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Stressed humanitarian conditions - Level 2,3759000,IPC 30/12/2022,High,1,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA,People in Stressed food insecurity level (IPC Phase 2) between  March 2023 - May 2023,TZA003Stressed humanitarian conditions - Level 2,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Moderate humanitarian conditions - Level 3,990000,IPC 30/12/2022,High,1,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA,People in Crisis food insecurity level (IPC Phase 3) between  March 2023 - May 2023,TZA003Moderate humanitarian conditions - Level 3,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Severe humanitarian conditions - Level 4,0,IPC 30/12/2022,High,1,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA,People in Emergency food insecurity level (IPC Phase 4) between March 2023 - May 2023,TZA003Severe humanitarian conditions - Level 4,2023-10-31,Humanitarian development
Food Security Crisis in North-East Tanzania,TZA003,Tanzania,Extreme humanitarian conditions - Level 5,0,IPC 30/12/2022,High,1,https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156131/?iso3=TZA,People in Emergency food insecurity level (IPC Phase 5) between  March 2023 - May 2023,TZA003Extreme humanitarian conditions - Level 5,2023-10-31,Humanitarian development
